"","Indicator.Code","Year","count","Indicator.Name"
"945","EN.ATM.CO2E.LF.KT",1983,169,"CO2 emissions from liquid fuel consumption (kt)"
"946","EN.ATM.CO2E.LF.KT",1984,169,"CO2 emissions from liquid fuel consumption (kt)"
"947","EN.ATM.CO2E.LF.KT",1985,169,"CO2 emissions from liquid fuel consumption (kt)"
"948","EN.ATM.CO2E.LF.KT",1986,169,"CO2 emissions from liquid fuel consumption (kt)"
"949","EN.ATM.CO2E.LF.KT",1987,169,"CO2 emissions from liquid fuel consumption (kt)"
"950","EN.ATM.CO2E.LF.KT",1988,169,"CO2 emissions from liquid fuel consumption (kt)"
"951","EN.ATM.CO2E.LF.KT",1989,169,"CO2 emissions from liquid fuel consumption (kt)"
"952","EN.ATM.CO2E.LF.KT",1990,176,"CO2 emissions from liquid fuel consumption (kt)"
"953","EN.ATM.CO2E.LF.KT",1991,177,"CO2 emissions from liquid fuel consumption (kt)"
"954","EN.ATM.CO2E.LF.KT",1992,198,"CO2 emissions from liquid fuel consumption (kt)"
"955","EN.ATM.CO2E.LF.KT",1993,198,"CO2 emissions from liquid fuel consumption (kt)"
"956","EN.ATM.CO2E.LF.KT",1994,199,"CO2 emissions from liquid fuel consumption (kt)"
"957","EN.ATM.CO2E.LF.KT",1995,199,"CO2 emissions from liquid fuel consumption (kt)"
"958","EN.ATM.CO2E.LF.KT",1996,199,"CO2 emissions from liquid fuel consumption (kt)"
"959","EN.ATM.CO2E.LF.KT",1997,199,"CO2 emissions from liquid fuel consumption (kt)"
"960","EN.ATM.CO2E.LF.KT",1998,199,"CO2 emissions from liquid fuel consumption (kt)"
"961","EN.ATM.CO2E.LF.KT",1999,199,"CO2 emissions from liquid fuel consumption (kt)"
"962","EN.ATM.CO2E.LF.KT",2000,199,"CO2 emissions from liquid fuel consumption (kt)"
"963","EN.ATM.CO2E.LF.KT",2001,199,"CO2 emissions from liquid fuel consumption (kt)"
"964","EN.ATM.CO2E.LF.KT",2002,200,"CO2 emissions from liquid fuel consumption (kt)"
"965","EN.ATM.CO2E.LF.KT",2003,200,"CO2 emissions from liquid fuel consumption (kt)"
"966","EN.ATM.CO2E.LF.KT",2004,200,"CO2 emissions from liquid fuel consumption (kt)"
"967","EN.ATM.CO2E.LF.KT",2005,201,"CO2 emissions from liquid fuel consumption (kt)"
"968","EN.ATM.CO2E.LF.KT",2006,202,"CO2 emissions from liquid fuel consumption (kt)"
"969","EN.ATM.CO2E.LF.KT",2007,203,"CO2 emissions from liquid fuel consumption (kt)"
"970","EN.ATM.CO2E.LF.KT",2008,204,"CO2 emissions from liquid fuel consumption (kt)"
"971","EN.ATM.CO2E.LF.KT",2009,204,"CO2 emissions from liquid fuel consumption (kt)"
"972","EN.ATM.CO2E.LF.KT",2010,204,"CO2 emissions from liquid fuel consumption (kt)"
"973","EN.ATM.CO2E.LF.KT",2011,204,"CO2 emissions from liquid fuel consumption (kt)"
"974","EN.ATM.CO2E.LF.KT",2012,207,"CO2 emissions from liquid fuel consumption (kt)"
"975","EN.ATM.CO2E.LF.KT",2013,207,"CO2 emissions from liquid fuel consumption (kt)"
"976","EN.ATM.CO2E.LF.KT",2014,207,"CO2 emissions from liquid fuel consumption (kt)"
"977","EN.ATM.CO2E.LF.KT",2015,204,"CO2 emissions from liquid fuel consumption (kt)"
"978","EN.ATM.CO2E.LF.KT",2016,204,"CO2 emissions from liquid fuel consumption (kt)"
"979","EN.ATM.CO2E.LF.ZS",1960,156,"CO2 emissions from liquid fuel consumption (% of total)"
"980","EN.ATM.CO2E.LF.ZS",1961,157,"CO2 emissions from liquid fuel consumption (% of total)"
"981","EN.ATM.CO2E.LF.ZS",1962,159,"CO2 emissions from liquid fuel consumption (% of total)"
"982","EN.ATM.CO2E.LF.ZS",1963,160,"CO2 emissions from liquid fuel consumption (% of total)"
"983","EN.ATM.CO2E.LF.ZS",1964,166,"CO2 emissions from liquid fuel consumption (% of total)"
"984","EN.ATM.CO2E.LF.ZS",1965,166,"CO2 emissions from liquid fuel consumption (% of total)"
"985","EN.ATM.CO2E.LF.ZS",1966,166,"CO2 emissions from liquid fuel consumption (% of total)"
"986","EN.ATM.CO2E.LF.ZS",1967,166,"CO2 emissions from liquid fuel consumption (% of total)"
"987","EN.ATM.CO2E.LF.ZS",1968,166,"CO2 emissions from liquid fuel consumption (% of total)"
"988","EN.ATM.CO2E.LF.ZS",1969,166,"CO2 emissions from liquid fuel consumption (% of total)"
"989","EN.ATM.CO2E.LF.ZS",1970,167,"CO2 emissions from liquid fuel consumption (% of total)"
"990","EN.ATM.CO2E.LF.ZS",1971,168,"CO2 emissions from liquid fuel consumption (% of total)"
"991","EN.ATM.CO2E.LF.ZS",1972,169,"CO2 emissions from liquid fuel consumption (% of total)"
"992","EN.ATM.CO2E.LF.ZS",1973,169,"CO2 emissions from liquid fuel consumption (% of total)"
"993","EN.ATM.CO2E.LF.ZS",1974,169,"CO2 emissions from liquid fuel consumption (% of total)"
"994","EN.ATM.CO2E.LF.ZS",1975,169,"CO2 emissions from liquid fuel consumption (% of total)"
"995","EN.ATM.CO2E.LF.ZS",1976,169,"CO2 emissions from liquid fuel consumption (% of total)"
"996","EN.ATM.CO2E.LF.ZS",1977,169,"CO2 emissions from liquid fuel consumption (% of total)"
"997","EN.ATM.CO2E.LF.ZS",1978,169,"CO2 emissions from liquid fuel consumption (% of total)"
"998","EN.ATM.CO2E.LF.ZS",1979,169,"CO2 emissions from liquid fuel consumption (% of total)"
"999","EN.ATM.CO2E.LF.ZS",1980,169,"CO2 emissions from liquid fuel consumption (% of total)"
"1000","EN.ATM.CO2E.LF.ZS",1981,169,"CO2 emissions from liquid fuel consumption (% of total)"
"1001","EN.ATM.CO2E.LF.ZS",1982,169,"CO2 emissions from liquid fuel consumption (% of total)"
"1002","EN.ATM.CO2E.LF.ZS",1983,169,"CO2 emissions from liquid fuel consumption (% of total)"
"1003","EN.ATM.CO2E.LF.ZS",1984,169,"CO2 emissions from liquid fuel consumption (% of total)"
"1004","EN.ATM.CO2E.LF.ZS",1985,169,"CO2 emissions from liquid fuel consumption (% of total)"
"1005","EN.ATM.CO2E.LF.ZS",1986,169,"CO2 emissions from liquid fuel consumption (% of total)"
"1006","EN.ATM.CO2E.LF.ZS",1987,169,"CO2 emissions from liquid fuel consumption (% of total)"
"1007","EN.ATM.CO2E.LF.ZS",1988,169,"CO2 emissions from liquid fuel consumption (% of total)"
"1008","EN.ATM.CO2E.LF.ZS",1989,169,"CO2 emissions from liquid fuel consumption (% of total)"
"1009","EN.ATM.CO2E.LF.ZS",1990,160,"CO2 emissions from liquid fuel consumption (% of total)"
"1010","EN.ATM.CO2E.LF.ZS",1991,162,"CO2 emissions from liquid fuel consumption (% of total)"
"1011","EN.ATM.CO2E.LF.ZS",1992,185,"CO2 emissions from liquid fuel consumption (% of total)"
"1012","EN.ATM.CO2E.LF.ZS",1993,185,"CO2 emissions from liquid fuel consumption (% of total)"
"1013","EN.ATM.CO2E.LF.ZS",1994,186,"CO2 emissions from liquid fuel consumption (% of total)"
"1014","EN.ATM.CO2E.LF.ZS",1995,186,"CO2 emissions from liquid fuel consumption (% of total)"
"1015","EN.ATM.CO2E.LF.ZS",1996,186,"CO2 emissions from liquid fuel consumption (% of total)"
"1016","EN.ATM.CO2E.LF.ZS",1997,186,"CO2 emissions from liquid fuel consumption (% of total)"
"1017","EN.ATM.CO2E.LF.ZS",1998,186,"CO2 emissions from liquid fuel consumption (% of total)"
"1018","EN.ATM.CO2E.LF.ZS",1999,186,"CO2 emissions from liquid fuel consumption (% of total)"
"1019","EN.ATM.CO2E.LF.ZS",2000,186,"CO2 emissions from liquid fuel consumption (% of total)"
"1020","EN.ATM.CO2E.LF.ZS",2001,186,"CO2 emissions from liquid fuel consumption (% of total)"
"1021","EN.ATM.CO2E.LF.ZS",2002,187,"CO2 emissions from liquid fuel consumption (% of total)"
"1022","EN.ATM.CO2E.LF.ZS",2003,187,"CO2 emissions from liquid fuel consumption (% of total)"
"1023","EN.ATM.CO2E.LF.ZS",2004,187,"CO2 emissions from liquid fuel consumption (% of total)"
"1024","EN.ATM.CO2E.LF.ZS",2005,188,"CO2 emissions from liquid fuel consumption (% of total)"
"1025","EN.ATM.CO2E.LF.ZS",2006,189,"CO2 emissions from liquid fuel consumption (% of total)"
"1026","EN.ATM.CO2E.LF.ZS",2007,190,"CO2 emissions from liquid fuel consumption (% of total)"
"1027","EN.ATM.CO2E.LF.ZS",2008,190,"CO2 emissions from liquid fuel consumption (% of total)"
"1028","EN.ATM.CO2E.LF.ZS",2009,190,"CO2 emissions from liquid fuel consumption (% of total)"
"1029","EN.ATM.CO2E.LF.ZS",2010,190,"CO2 emissions from liquid fuel consumption (% of total)"
"1030","EN.ATM.CO2E.LF.ZS",2011,190,"CO2 emissions from liquid fuel consumption (% of total)"
"1031","EN.ATM.CO2E.LF.ZS",2012,191,"CO2 emissions from liquid fuel consumption (% of total)"
"1032","EN.ATM.CO2E.LF.ZS",2013,191,"CO2 emissions from liquid fuel consumption (% of total)"
"1033","EN.ATM.CO2E.LF.ZS",2014,191,"CO2 emissions from liquid fuel consumption (% of total)"
"1034","EN.ATM.CO2E.LF.ZS",2015,189,"CO2 emissions from liquid fuel consumption (% of total)"
"1035","EN.ATM.CO2E.LF.ZS",2016,189,"CO2 emissions from liquid fuel consumption (% of total)"
"1036","EN.ATM.CO2E.PC",1960,155,"CO2 emissions (metric tons per capita)"
"1037","EN.ATM.CO2E.PC",1961,156,"CO2 emissions (metric tons per capita)"
"1038","EN.ATM.CO2E.PC",1962,158,"CO2 emissions (metric tons per capita)"
"1039","EN.ATM.CO2E.PC",1963,159,"CO2 emissions (metric tons per capita)"
"1040","EN.ATM.CO2E.PC",1964,165,"CO2 emissions (metric tons per capita)"
"1041","EN.ATM.CO2E.PC",1965,165,"CO2 emissions (metric tons per capita)"
"1042","EN.ATM.CO2E.PC",1966,165,"CO2 emissions (metric tons per capita)"
"1043","EN.ATM.CO2E.PC",1967,165,"CO2 emissions (metric tons per capita)"
"1044","EN.ATM.CO2E.PC",1968,165,"CO2 emissions (metric tons per capita)"
"1045","EN.ATM.CO2E.PC",1969,165,"CO2 emissions (metric tons per capita)"
"1046","EN.ATM.CO2E.PC",1970,166,"CO2 emissions (metric tons per capita)"
"1047","EN.ATM.CO2E.PC",1971,167,"CO2 emissions (metric tons per capita)"
"1048","EN.ATM.CO2E.PC",1972,168,"CO2 emissions (metric tons per capita)"
"1049","EN.ATM.CO2E.PC",1973,168,"CO2 emissions (metric tons per capita)"
"1050","EN.ATM.CO2E.PC",1974,168,"CO2 emissions (metric tons per capita)"
"1051","EN.ATM.CO2E.PC",1975,168,"CO2 emissions (metric tons per capita)"
"1052","EN.ATM.CO2E.PC",1976,168,"CO2 emissions (metric tons per capita)"
"1053","EN.ATM.CO2E.PC",1977,168,"CO2 emissions (metric tons per capita)"
"1054","EN.ATM.CO2E.PC",1978,168,"CO2 emissions (metric tons per capita)"
"1055","EN.ATM.CO2E.PC",1979,168,"CO2 emissions (metric tons per capita)"
"1056","EN.ATM.CO2E.PC",1980,168,"CO2 emissions (metric tons per capita)"
"1057","EN.ATM.CO2E.PC",1981,168,"CO2 emissions (metric tons per capita)"
"1058","EN.ATM.CO2E.PC",1982,168,"CO2 emissions (metric tons per capita)"
"1059","EN.ATM.CO2E.PC",1983,168,"CO2 emissions (metric tons per capita)"
"1060","EN.ATM.CO2E.PC",1984,168,"CO2 emissions (metric tons per capita)"
"1061","EN.ATM.CO2E.PC",1985,168,"CO2 emissions (metric tons per capita)"
"1062","EN.ATM.CO2E.PC",1986,169,"CO2 emissions (metric tons per capita)"
"1063","EN.ATM.CO2E.PC",1987,169,"CO2 emissions (metric tons per capita)"
"1064","EN.ATM.CO2E.PC",1988,169,"CO2 emissions (metric tons per capita)"
"1065","EN.ATM.CO2E.PC",1989,169,"CO2 emissions (metric tons per capita)"
"1066","EN.ATM.CO2E.PC",1990,190,"CO2 emissions (metric tons per capita)"
"1067","EN.ATM.CO2E.PC",1991,191,"CO2 emissions (metric tons per capita)"
"1068","EN.ATM.CO2E.PC",1992,190,"CO2 emissions (metric tons per capita)"
"1069","EN.ATM.CO2E.PC",1993,190,"CO2 emissions (metric tons per capita)"
"1070","EN.ATM.CO2E.PC",1994,190,"CO2 emissions (metric tons per capita)"
"1071","EN.ATM.CO2E.PC",1995,191,"CO2 emissions (metric tons per capita)"
"1072","EN.ATM.CO2E.PC",1996,191,"CO2 emissions (metric tons per capita)"
"1073","EN.ATM.CO2E.PC",1997,191,"CO2 emissions (metric tons per capita)"
"1074","EN.ATM.CO2E.PC",1998,191,"CO2 emissions (metric tons per capita)"
"1075","EN.ATM.CO2E.PC",1999,191,"CO2 emissions (metric tons per capita)"
"1076","EN.ATM.CO2E.PC",2000,191,"CO2 emissions (metric tons per capita)"
"1077","EN.ATM.CO2E.PC",2001,191,"CO2 emissions (metric tons per capita)"
"1078","EN.ATM.CO2E.PC",2002,191,"CO2 emissions (metric tons per capita)"
"1079","EN.ATM.CO2E.PC",2003,191,"CO2 emissions (metric tons per capita)"
"1080","EN.ATM.CO2E.PC",2004,191,"CO2 emissions (metric tons per capita)"
"1081","EN.ATM.CO2E.PC",2005,191,"CO2 emissions (metric tons per capita)"
"1082","EN.ATM.CO2E.PC",2006,191,"CO2 emissions (metric tons per capita)"
"1083","EN.ATM.CO2E.PC",2007,191,"CO2 emissions (metric tons per capita)"
"1084","EN.ATM.CO2E.PC",2008,191,"CO2 emissions (metric tons per capita)"
"1085","EN.ATM.CO2E.PC",2009,191,"CO2 emissions (metric tons per capita)"
"1086","EN.ATM.CO2E.PC",2010,191,"CO2 emissions (metric tons per capita)"
"1087","EN.ATM.CO2E.PC",2011,191,"CO2 emissions (metric tons per capita)"
"1088","EN.ATM.CO2E.PC",2012,191,"CO2 emissions (metric tons per capita)"
"1089","EN.ATM.CO2E.PC",2013,191,"CO2 emissions (metric tons per capita)"
"1090","EN.ATM.CO2E.PC",2014,191,"CO2 emissions (metric tons per capita)"
"1091","EN.ATM.CO2E.PC",2015,191,"CO2 emissions (metric tons per capita)"
"1092","EN.ATM.CO2E.PC",2016,191,"CO2 emissions (metric tons per capita)"
"1093","EN.ATM.CO2E.PC",2017,191,"CO2 emissions (metric tons per capita)"
"1094","EN.ATM.CO2E.PC",2018,191,"CO2 emissions (metric tons per capita)"
"1095","EN.ATM.CO2E.PP.GD",1990,154,"CO2 emissions (kg per PPP $ of GDP)"
"1096","EN.ATM.CO2E.PP.GD",1991,158,"CO2 emissions (kg per PPP $ of GDP)"
"1097","EN.ATM.CO2E.PP.GD",1992,161,"CO2 emissions (kg per PPP $ of GDP)"
"1098","EN.ATM.CO2E.PP.GD",1993,162,"CO2 emissions (kg per PPP $ of GDP)"
"1099","EN.ATM.CO2E.PP.GD",1994,163,"CO2 emissions (kg per PPP $ of GDP)"
"1100","EN.ATM.CO2E.PP.GD",1995,173,"CO2 emissions (kg per PPP $ of GDP)"
"1101","EN.ATM.CO2E.PP.GD",1996,173,"CO2 emissions (kg per PPP $ of GDP)"
"1102","EN.ATM.CO2E.PP.GD",1997,174,"CO2 emissions (kg per PPP $ of GDP)"
"1103","EN.ATM.CO2E.PP.GD",1998,174,"CO2 emissions (kg per PPP $ of GDP)"
"1104","EN.ATM.CO2E.PP.GD",1999,175,"CO2 emissions (kg per PPP $ of GDP)"
"1105","EN.ATM.CO2E.PP.GD",2000,180,"CO2 emissions (kg per PPP $ of GDP)"
"1106","EN.ATM.CO2E.PP.GD",2001,181,"CO2 emissions (kg per PPP $ of GDP)"
"1107","EN.ATM.CO2E.PP.GD",2002,182,"CO2 emissions (kg per PPP $ of GDP)"
"1108","EN.ATM.CO2E.PP.GD",2003,182,"CO2 emissions (kg per PPP $ of GDP)"
"1109","EN.ATM.CO2E.PP.GD",2004,183,"CO2 emissions (kg per PPP $ of GDP)"
"1110","EN.ATM.CO2E.PP.GD",2005,183,"CO2 emissions (kg per PPP $ of GDP)"
"1111","EN.ATM.CO2E.PP.GD",2006,183,"CO2 emissions (kg per PPP $ of GDP)"
"1112","EN.ATM.CO2E.PP.GD",2007,183,"CO2 emissions (kg per PPP $ of GDP)"
"1113","EN.ATM.CO2E.PP.GD",2008,184,"CO2 emissions (kg per PPP $ of GDP)"
"1114","EN.ATM.CO2E.PP.GD",2009,184,"CO2 emissions (kg per PPP $ of GDP)"
"1115","EN.ATM.CO2E.PP.GD",2010,184,"CO2 emissions (kg per PPP $ of GDP)"
"1116","EN.ATM.CO2E.PP.GD",2011,184,"CO2 emissions (kg per PPP $ of GDP)"
"1117","EN.ATM.CO2E.PP.GD",2012,182,"CO2 emissions (kg per PPP $ of GDP)"
"1118","EN.ATM.CO2E.PP.GD",2013,184,"CO2 emissions (kg per PPP $ of GDP)"
"1119","EN.ATM.CO2E.PP.GD",2014,183,"CO2 emissions (kg per PPP $ of GDP)"
"1120","EN.ATM.CO2E.PP.GD",2015,183,"CO2 emissions (kg per PPP $ of GDP)"
"1121","EN.ATM.CO2E.PP.GD",2016,182,"CO2 emissions (kg per PPP $ of GDP)"
"1122","EN.ATM.CO2E.PP.GD",2017,182,"CO2 emissions (kg per PPP $ of GDP)"
"1123","EN.ATM.CO2E.PP.GD",2018,182,"CO2 emissions (kg per PPP $ of GDP)"
"1124","EN.ATM.CO2E.PP.GD.KD",1990,154,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1125","EN.ATM.CO2E.PP.GD.KD",1991,156,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1126","EN.ATM.CO2E.PP.GD.KD",1992,158,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1127","EN.ATM.CO2E.PP.GD.KD",1993,159,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1128","EN.ATM.CO2E.PP.GD.KD",1994,160,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1129","EN.ATM.CO2E.PP.GD.KD",1995,170,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1130","EN.ATM.CO2E.PP.GD.KD",1996,170,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1131","EN.ATM.CO2E.PP.GD.KD",1997,172,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1132","EN.ATM.CO2E.PP.GD.KD",1998,172,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1133","EN.ATM.CO2E.PP.GD.KD",1999,173,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1134","EN.ATM.CO2E.PP.GD.KD",2000,177,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1135","EN.ATM.CO2E.PP.GD.KD",2001,178,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1136","EN.ATM.CO2E.PP.GD.KD",2002,179,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1137","EN.ATM.CO2E.PP.GD.KD",2003,179,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1138","EN.ATM.CO2E.PP.GD.KD",2004,180,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1139","EN.ATM.CO2E.PP.GD.KD",2005,180,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1140","EN.ATM.CO2E.PP.GD.KD",2006,180,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1141","EN.ATM.CO2E.PP.GD.KD",2007,180,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1142","EN.ATM.CO2E.PP.GD.KD",2008,180,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1143","EN.ATM.CO2E.PP.GD.KD",2009,180,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1144","EN.ATM.CO2E.PP.GD.KD",2010,180,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1145","EN.ATM.CO2E.PP.GD.KD",2011,180,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1146","EN.ATM.CO2E.PP.GD.KD",2012,180,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1147","EN.ATM.CO2E.PP.GD.KD",2013,182,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1148","EN.ATM.CO2E.PP.GD.KD",2014,182,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1149","EN.ATM.CO2E.PP.GD.KD",2015,182,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1150","EN.ATM.CO2E.PP.GD.KD",2016,182,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1151","EN.ATM.CO2E.PP.GD.KD",2017,182,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1152","EN.ATM.CO2E.PP.GD.KD",2018,182,"CO2 emissions (kg per 2017 PPP $ of GDP)"
"1153","EN.ATM.CO2E.SF.KT",1960,156,"CO2 emissions from solid fuel consumption (kt)"
"1154","EN.ATM.CO2E.SF.KT",1961,157,"CO2 emissions from solid fuel consumption (kt)"
"1155","EN.ATM.CO2E.SF.KT",1962,159,"CO2 emissions from solid fuel consumption (kt)"
"1156","EN.ATM.CO2E.SF.KT",1963,160,"CO2 emissions from solid fuel consumption (kt)"
"1157","EN.ATM.CO2E.SF.KT",1964,166,"CO2 emissions from solid fuel consumption (kt)"
"1158","EN.ATM.CO2E.SF.KT",1965,166,"CO2 emissions from solid fuel consumption (kt)"
"1159","EN.ATM.CO2E.SF.KT",1966,166,"CO2 emissions from solid fuel consumption (kt)"
"1160","EN.ATM.CO2E.SF.KT",1967,166,"CO2 emissions from solid fuel consumption (kt)"
"1161","EN.ATM.CO2E.SF.KT",1968,166,"CO2 emissions from solid fuel consumption (kt)"
"1162","EN.ATM.CO2E.SF.KT",1969,166,"CO2 emissions from solid fuel consumption (kt)"
"1163","EN.ATM.CO2E.SF.KT",1970,167,"CO2 emissions from solid fuel consumption (kt)"
"1164","EN.ATM.CO2E.SF.KT",1971,168,"CO2 emissions from solid fuel consumption (kt)"
"1165","EN.ATM.CO2E.SF.KT",1972,169,"CO2 emissions from solid fuel consumption (kt)"
"1166","EN.ATM.CO2E.SF.KT",1973,169,"CO2 emissions from solid fuel consumption (kt)"
"1167","EN.ATM.CO2E.SF.KT",1974,169,"CO2 emissions from solid fuel consumption (kt)"
"1168","EN.ATM.CO2E.SF.KT",1975,169,"CO2 emissions from solid fuel consumption (kt)"
"1169","EN.ATM.CO2E.SF.KT",1976,169,"CO2 emissions from solid fuel consumption (kt)"
"1170","EN.ATM.CO2E.SF.KT",1977,169,"CO2 emissions from solid fuel consumption (kt)"
"1171","EN.ATM.CO2E.SF.KT",1978,169,"CO2 emissions from solid fuel consumption (kt)"
"1172","EN.ATM.CO2E.SF.KT",1979,169,"CO2 emissions from solid fuel consumption (kt)"
"1173","EN.ATM.CO2E.SF.KT",1980,169,"CO2 emissions from solid fuel consumption (kt)"
"1174","EN.ATM.CO2E.SF.KT",1981,169,"CO2 emissions from solid fuel consumption (kt)"
"1175","EN.ATM.CO2E.SF.KT",1982,169,"CO2 emissions from solid fuel consumption (kt)"
"1176","EN.ATM.CO2E.SF.KT",1983,169,"CO2 emissions from solid fuel consumption (kt)"
"1177","EN.ATM.CO2E.SF.KT",1984,169,"CO2 emissions from solid fuel consumption (kt)"
"1178","EN.ATM.CO2E.SF.KT",1985,169,"CO2 emissions from solid fuel consumption (kt)"
"1179","EN.ATM.CO2E.SF.KT",1986,169,"CO2 emissions from solid fuel consumption (kt)"
"1180","EN.ATM.CO2E.SF.KT",1987,169,"CO2 emissions from solid fuel consumption (kt)"
"1181","EN.ATM.CO2E.SF.KT",1988,169,"CO2 emissions from solid fuel consumption (kt)"
"1182","EN.ATM.CO2E.SF.KT",1989,169,"CO2 emissions from solid fuel consumption (kt)"
"1183","EN.ATM.CO2E.SF.KT",1990,176,"CO2 emissions from solid fuel consumption (kt)"
"1184","EN.ATM.CO2E.SF.KT",1991,177,"CO2 emissions from solid fuel consumption (kt)"
"1185","EN.ATM.CO2E.SF.KT",1992,198,"CO2 emissions from solid fuel consumption (kt)"
"1186","EN.ATM.CO2E.SF.KT",1993,198,"CO2 emissions from solid fuel consumption (kt)"
"1187","EN.ATM.CO2E.SF.KT",1994,199,"CO2 emissions from solid fuel consumption (kt)"
"1188","EN.ATM.CO2E.SF.KT",1995,199,"CO2 emissions from solid fuel consumption (kt)"
"1189","EN.ATM.CO2E.SF.KT",1996,199,"CO2 emissions from solid fuel consumption (kt)"
"1190","EN.ATM.CO2E.SF.KT",1997,199,"CO2 emissions from solid fuel consumption (kt)"
"1191","EN.ATM.CO2E.SF.KT",1998,199,"CO2 emissions from solid fuel consumption (kt)"
"1192","EN.ATM.CO2E.SF.KT",1999,199,"CO2 emissions from solid fuel consumption (kt)"
"1193","EN.ATM.CO2E.SF.KT",2000,199,"CO2 emissions from solid fuel consumption (kt)"
"1194","EN.ATM.CO2E.SF.KT",2001,199,"CO2 emissions from solid fuel consumption (kt)"
"1195","EN.ATM.CO2E.SF.KT",2002,200,"CO2 emissions from solid fuel consumption (kt)"
"1196","EN.ATM.CO2E.SF.KT",2003,200,"CO2 emissions from solid fuel consumption (kt)"
"1197","EN.ATM.CO2E.SF.KT",2004,200,"CO2 emissions from solid fuel consumption (kt)"
"1198","EN.ATM.CO2E.SF.KT",2005,201,"CO2 emissions from solid fuel consumption (kt)"
"1199","EN.ATM.CO2E.SF.KT",2006,202,"CO2 emissions from solid fuel consumption (kt)"
"1200","EN.ATM.CO2E.SF.KT",2007,203,"CO2 emissions from solid fuel consumption (kt)"
"1201","EN.ATM.CO2E.SF.KT",2008,204,"CO2 emissions from solid fuel consumption (kt)"
"1202","EN.ATM.CO2E.SF.KT",2009,204,"CO2 emissions from solid fuel consumption (kt)"
"1203","EN.ATM.CO2E.SF.KT",2010,204,"CO2 emissions from solid fuel consumption (kt)"
"1204","EN.ATM.CO2E.SF.KT",2011,204,"CO2 emissions from solid fuel consumption (kt)"
"1205","EN.ATM.CO2E.SF.KT",2012,207,"CO2 emissions from solid fuel consumption (kt)"
"1206","EN.ATM.CO2E.SF.KT",2013,207,"CO2 emissions from solid fuel consumption (kt)"
"1207","EN.ATM.CO2E.SF.KT",2014,207,"CO2 emissions from solid fuel consumption (kt)"
"1208","EN.ATM.CO2E.SF.KT",2015,204,"CO2 emissions from solid fuel consumption (kt)"
"1209","EN.ATM.CO2E.SF.KT",2016,204,"CO2 emissions from solid fuel consumption (kt)"
"1210","EN.ATM.CO2E.SF.ZS",1960,156,"CO2 emissions from solid fuel consumption (% of total)"
"1211","EN.ATM.CO2E.SF.ZS",1961,157,"CO2 emissions from solid fuel consumption (% of total)"
"1212","EN.ATM.CO2E.SF.ZS",1962,159,"CO2 emissions from solid fuel consumption (% of total)"
"1213","EN.ATM.CO2E.SF.ZS",1963,160,"CO2 emissions from solid fuel consumption (% of total)"
"1214","EN.ATM.CO2E.SF.ZS",1964,166,"CO2 emissions from solid fuel consumption (% of total)"
